EngagementID,ContentID,ContentType,Likes,EngagementDate,CampaignID,ProductID,ViewsClicksCombined,ContentType_Clean,Views,Clicks,EngagementDate_Formatted
953,49,Socialmedia,4,2024-11-24,14,3,169-24,SOCIAL MEDIA,169,24,24.11.2024
954,29,blog,36,2024-08-05,15,6,2562-321,BLOG,2562,321,05.08.2024
955,18,socialmedia,51,2024-01-20,5,4,2269-648,SOCIAL MEDIA,2269,648,20.01.2024
956,6,VIDEO,15,2024-11-06,19,15,2885-325,VIDEO,2885,325,06.11.2024
957,26,video,7,2025-01-07,11,1,752-97,VIDEO,752,97,07.01.2025
958,3,Blog,89,2023-03-30,14,8,4626-525,BLOG,4626,525,30.03.2023
959,2,video,6,2023-08-27,1,17,640-78,VIDEO,640,78,27.08.2023
960,30,Blog,132,2023-07-14,17,9,7823-1177,BLOG,7823,1177,14.07.2023
961,30,socialmedia,0,2025-09-05,6,17,359-16,SOCIAL MEDIA,359,16,05.09.2025
962,32,newsletter,16,2024-08-25,19,17,1331-105,NEWSLETTER,1331,105,25.08.2024
963,1,Blog,238,2024-01-13,7,7,4258-823,BLOG,4258,823,13.01.2024
964,20,Video,1,2025-06-05,16,6,1377-48,VIDEO,1377,48,05.06.2025
965,15,socialmedia,94,2023-10-20,19,18,3126-839,SOCIAL MEDIA,3126,839,20.10.2023
966,24,video,4,2025-03-22,4,2,625-53,VIDEO,625,53,22.03.2025
967,17,NEWSLETTER,193,2023-05-12,10,14,5935-1766,NEWSLETTER,5935,1766,12.05.2023
968,44,video,436,2023-08-14,16,15,7410-1585,VIDEO,7410,1585,14.08.2023
969,49,socialmedia,3,2025-05-10,12,4,1283-37,SOCIAL MEDIA,1283,37,10.05.2025
970,39,Socialmedia,43,2023-12-25,18,8,791-135,SOCIAL MEDIA,791,135,25.12.2023
971,39,Newsletter,42,2023-12-18,5,12,5972-558,NEWSLETTER,5972,558,18.12.2023
972,16,VIDEO,1,2025-09-07,13,2,896-42,VIDEO,896,42,07.09.2025
973,12,video,23,2024-08-04,15,9,972-212,VIDEO,972,212,04.08.2024
974,4,newsletter,1,2025-08-19,20,17,1050-52,NEWSLETTER,1050,52,19.08.2025
975,35,video,3,2025-03-21,3,9,909-61,VIDEO,909,61,21.03.2025
976,2,Socialmedia,703,2023-09-26,13,17,6759-1938,SOCIAL MEDIA,6759,1938,26.09.2023
977,30,Blog,644,2023-04-26,18,4,6064-1791,BLOG,6064,1791,26.04.2023
978,26,video,61,2024-07-13,14,2,1871-293,VIDEO,1871,293,13.07.2024
979,19,Socialmedia,179,2023-10-25,19,15,3775-575,SOCIAL MEDIA,3775,575,25.10.2023
980,29,SOCIALMEDIA,169,2023-10-16,20,18,2780-579,SOCIAL MEDIA,2780,579,16.10.2023
981,42,NEWSLETTER,14,2025-02-22,7,5,1584-164,NEWSLETTER,1584,164,22.02.2025
982,16,video,49,2024-09-01,5,18,2021-335,VIDEO,2021,335,01.09.2024
983,14,Blog,17,2024-06-24,9,14,1299-159,BLOG,1299,159,24.06.2024
984,35,Blog,28,2023-02-16,5,3,611-81,BLOG,611,81,16.02.2023
985,50,Newsletter,162,2023-04-03,10,17,6231-1065,NEWSLETTER,6231,1065,03.04.2023
986,49,video,42,2024-10-04,18,6,4084-325,VIDEO,4084,325,04.10.2024
987,5,blog,4,2025-06-21,4,19,1441-97,BLOG,1441,97,21.06.2025
988,24,VIDEO,82,2023-04-12,20,12,2786-346,VIDEO,2786,346,12.04.2023
989,23,newsletter,0,2025-02-16,4,15,149-12,NEWSLETTER,149,12,16.02.2025
990,45,NEWSLETTER,794,2023-06-18,19,1,7583-2622,NEWSLETTER,7583,2622,18.06.2023
991,17,BLOG,0,2025-04-06,13,11,57-5,BLOG,57,5,06.04.2025
992,12,Blog,0,2025-07-24,12,19,337-7,BLOG,337,7,24.07.2025
993,34,NEWSLETTER,2,2025-06-14,14,14,1652-91,NEWSLETTER,1652,91,14.06.2025
994,36,SOCIALMEDIA,36,2024-10-25,20,9,2487-333,SOCIAL MEDIA,2487,333,25.10.2024
995,22,newsletter,90,2023-05-28,10,18,717-243,NEWSLETTER,717,243,28.05.2023
996,47,Socialmedia,146,2024-03-22,4,12,5378-556,SOCIAL MEDIA,5378,556,22.03.2024
997,17,Socialmedia,22,2025-02-14,11,2,2050-207,SOCIAL MEDIA,2050,207,14.02.2025
998,2,Blog,8,2025-04-16,7,11,1266-116,BLOG,1266,116,16.04.2025
999,41,Blog,12,2025-03-03,10,5,1618-146,BLOG,1618,146,03.03.2025
1000,49,Blog,0,2025-12-31,7,16,189-3,BLOG,189,3,31.12.2025
1001,42,BLOG,52,2023-02-03,2,17,1590-437,BLOG,1590,437,03.02.2023
1002,39,SOCIALMEDIA,128,2023-07-22,4,5,1173-367,SOCIAL MEDIA,1173,367,22.07.2023
1003,8,blog,4,2024-08-13,4,3,293-54,BLOG,293,54,13.08.2024
1004,10,newsletter,93,2023-03-20,14,2,698-255,NEWSLETTER,698,255,20.03.2023
1005,21,Newsletter,163,2024-01-05,13,4,2727-682,NEWSLETTER,2727,682,05.01.2024
1006,50,socialmedia,1,2025-09-29,2,15,677-32,SOCIAL MEDIA,677,32,29.09.2025
1007,20,BLOG,91,2024-06-27,7,20,4419-676,BLOG,4419,676,27.06.2024
1008,46,Newsletter,0,2025-12-09,19,5,181-3,NEWSLETTER,181,3,09.12.2025
1009,32,Socialmedia,942,2023-03-28,3,17,8443-2197,SOCIAL MEDIA,8443,2197,28.03.2023
1010,35,SOCIALMEDIA,26,2024-11-04,8,18,1953-147,SOCIAL MEDIA,1953,147,04.11.2024
1011,9,Blog,82,2024-08-22,13,18,3860-491,BLOG,3860,491,22.08.2024
1012,10,Blog,73,2023-10-12,1,6,1599-526,BLOG,1599,526,12.10.2023
1013,29,NEWSLETTER,12,2025-03-13,19,13,986-129,NEWSLETTER,986,129,13.03.2025
1014,48,Socialmedia,41,2024-07-23,7,6,1222-213,SOCIAL MEDIA,1222,213,23.07.2024
1015,36,socialmedia,225,2023-02-17,14,9,2396-578,SOCIAL MEDIA,2396,578,17.02.2023
1016,50,SOCIALMEDIA,60,2024-07-07,13,8,2595-254,SOCIAL MEDIA,2595,254,07.07.2024
1017,8,Newsletter,16,2025-02-21,1,3,2798-184,NEWSLETTER,2798,184,21.02.2025
1018,46,Video,0,2025-12-24,15,15,659-13,VIDEO,659,13,24.12.2025
1019,12,Blog,254,2024-03-04,7,19,4207-916,BLOG,4207,916,04.03.2024
1020,11,video,353,2023-01-16,7,4,2645-960,VIDEO,2645,960,16.01.2023
1021,18,socialmedia,101,2023-11-09,18,17,3746-591,SOCIAL MEDIA,3746,591,09.11.2023
1022,28,NEWSLETTER,33,2025-02-26,11,11,2548-266,NEWSLETTER,2548,266,26.02.2025
1023,27,Blog,1,2025-04-16,9,7,515-17,BLOG,515,17,16.04.2025
1024,38,Video,25,2025-02-07,14,4,2096-175,VIDEO,2096,175,07.02.2025
1025,4,Newsletter,6,2025-07-01,7,12,1309-84,NEWSLETTER,1309,84,01.07.2025
1026,6,Socialmedia,38,2024-10-17,15,10,3202-604,SOCIAL MEDIA,3202,604,17.10.2024
1027,14,Video,79,2024-09-30,1,15,4142-685,VIDEO,4142,685,30.09.2024
1028,39,Blog,231,2023-03-07,15,16,3132-955,BLOG,3132,955,07.03.2023
1029,8,SOCIALMEDIA,1,2025-07-28,13,18,349-20,SOCIAL MEDIA,349,20,28.07.2025
1030,50,video,24,2024-10-23,14,17,1890-140,VIDEO,1890,140,23.10.2024
1031,44,newsletter,18,2024-09-22,2,5,1031-142,NEWSLETTER,1031,142,22.09.2024
1032,11,socialmedia,30,2024-12-24,4,8,1220-180,SOCIAL MEDIA,1220,180,24.12.2024
1033,46,Blog,1,2025-12-26,11,19,928-38,BLOG,928,38,26.12.2025
1034,33,Video,6,2025-04-02,14,14,760-68,VIDEO,760,68,02.04.2025
1035,11,Video,19,2024-11-03,5,9,1078-131,VIDEO,1078,131,03.11.2024
1036,36,Newsletter,456,2023-05-07,7,18,6889-1293,NEWSLETTER,6889,1293,07.05.2023
1037,26,VIDEO,40,2024-02-22,20,13,1957-462,VIDEO,1957,462,22.02.2024
1038,3,video,1,2025-04-01,20,13,539-27,VIDEO,539,27,01.04.2025
1039,27,Newsletter,0,2025-12-16,18,2,488-14,NEWSLETTER,488,14,16.12.2025
1040,47,Blog,445,2023-04-02,11,1,6110-2554,BLOG,6110,2554,02.04.2023
1041,24,socialmedia,7,2023-11-04,15,10,290-25,SOCIAL MEDIA,290,25,04.11.2023
1042,23,SOCIALMEDIA,44,2024-09-09,2,9,2263-218,SOCIAL MEDIA,2263,218,09.09.2024
1043,20,newsletter,36,2024-06-02,14,1,3609-232,NEWSLETTER,3609,232,02.06.2024
1044,32,NEWSLETTER,24,2024-11-26,11,17,2119-341,NEWSLETTER,2119,341,26.11.2024
1045,46,video,1131,2023-01-22,14,18,6813-2875,VIDEO,6813,2875,22.01.2023
1046,50,Blog,99,2024-06-03,11,2,4931-990,BLOG,4931,990,03.06.2024
1047,41,newsletter,4,2025-04-21,18,15,577-36,NEWSLETTER,577,36,21.04.2025
1048,9,Video,0,2025-12-07,19,16,557-7,VIDEO,557,7,07.12.2025
1049,27,Video,149,2023-12-23,20,13,2306-521,VIDEO,2306,521,23.12.2023
1050,3,Video,0,2025-10-05,15,8,488-8,VIDEO,488,8,05.10.2025
1051,16,socialmedia,99,2024-07-26,5,4,2387-418,SOCIAL MEDIA,2387,418,26.07.2024
1052,15,Blog,234,2023-11-23,13,17,4707-812,BLOG,4707,812,23.11.2023
1053,44,Socialmedia,0,2025-09-11,14,3,103-2,SOCIAL MEDIA,103,2,11.09.2025
1054,15,socialmedia,299,2023-04-17,15,13,8559-1957,SOCIAL MEDIA,8559,1957,17.04.2023
1055,36,newsletter,0,2025-11-15,4,18,769-25,NEWSLETTER,769,25,15.11.2025
1056,41,video,0,2025-10-08,9,5,656-9,VIDEO,656,9,08.10.2025
1057,13,blog,192,2024-05-30,12,16,3651-903,BLOG,3651,903,30.05.2024
1058,6,socialmedia,106,2024-08-22,6,19,3368-588,SOCIAL MEDIA,3368,588,22.08.2024
1059,12,Blog,458,2023-06-23,2,19,7648-1110,BLOG,7648,1110,23.06.2023
1060,1,Socialmedia,10,2024-03-29,11,3,2230-136,SOCIAL MEDIA,2230,136,29.03.2024
1061,23,NEWSLETTER,51,2024-01-28,11,18,719-175,NEWSLETTER,719,175,28.01.2024
1062,50,Video,514,2023-05-04,15,8,4203-1378,VIDEO,4203,1378,04.05.2023
1063,6,Blog,260,2023-01-10,12,6,4761-1039,BLOG,4761,1039,10.01.2023
1064,30,Video,7,2024-11-17,12,20,1705-153,VIDEO,1705,153,17.11.2024
1065,42,VIDEO,92,2023-10-17,8,4,2219-684,VIDEO,2219,684,17.10.2023
1066,6,SOCIALMEDIA,140,2023-10-08,13,15,4153-783,SOCIAL MEDIA,4153,783,08.10.2023
1067,11,VIDEO,0,2025-08-27,7,7,795-22,VIDEO,795,22,27.08.2025
1068,18,BLOG,0,2025-08-19,17,14,345-6,BLOG,345,6,19.08.2025
1069,15,SOCIALMEDIA,0,2025-11-17,1,7,939-23,SOCIAL MEDIA,939,23,17.11.2025
1070,33,NEWSLETTER,81,2024-09-09,12,1,3852-432,NEWSLETTER,3852,432,09.09.2024
1071,45,Blog,62,2024-05-27,7,4,2275-348,BLOG,2275,348,27.05.2024
1072,7,BLOG,383,2023-02-26,18,8,4927-1761,BLOG,4927,1761,26.02.2023
1073,9,newsletter,80,2023-10-28,12,7,2822-221,NEWSLETTER,2822,221,28.10.2023
1074,26,Socialmedia,13,2024-09-16,11,2,2016-119,SOCIAL MEDIA,2016,119,16.09.2024
1075,37,Newsletter,22,2023-12-28,9,6,1678-199,NEWSLETTER,1678,199,28.12.2023
1076,36,SOCIALMEDIA,15,2024-06-20,11,2,906-109,SOCIAL MEDIA,906,109,20.06.2024
1077,44,newsletter,340,2023-07-27,3,3,7789-1398,NEWSLETTER,7789,1398,27.07.2023
1078,16,blog,0,2025-11-10,19,15,605-15,BLOG,605,15,10.11.2025
1079,44,VIDEO,3,2025-01-20,2,15,457-35,VIDEO,457,35,20.01.2025
1080,46,socialmedia,188,2023-06-21,18,10,6786-1710,SOCIAL MEDIA,6786,1710,21.06.2023
1081,25,Video,371,2023-02-08,15,5,4970-869,VIDEO,4970,869,08.02.2023
1082,7,BLOG,25,2024-09-18,5,3,954-178,BLOG,954,178,18.09.2024
1083,4,Newsletter,39,2024-05-11,6,3,826-218,NEWSLETTER,826,218,11.05.2024
1084,33,blog,250,2023-07-31,16,6,4052-920,BLOG,4052,920,31.07.2023
1085,25,video,2,2025-07-21,7,20,894-43,VIDEO,894,43,21.07.2025
1086,4,Blog,50,2024-05-05,9,19,4515-331,BLOG,4515,331,05.05.2024
1087,42,Blog,1050,2023-04-20,15,18,8672-3480,BLOG,8672,3480,20.04.2023
1088,1,BLOG,2,2025-07-14,1,15,1140-53,BLOG,1140,53,14.07.2025
1089,25,VIDEO,95,2024-08-15,12,14,4569-727,VIDEO,4569,727,15.08.2024
1090,50,blog,406,2023-06-13,14,20,7412-1450,BLOG,7412,1450,13.06.2023
1091,29,blog,44,2023-10-22,9,12,1292-198,BLOG,1292,198,22.10.2023
1092,44,Newsletter,0,2025-12-13,15,4,254-12,NEWSLETTER,254,12,13.12.2025
1093,46,Newsletter,1,2025-04-28,8,5,1482-48,NEWSLETTER,1482,48,28.04.2025
1094,24,Newsletter,151,2023-07-23,19,20,5018-1011,NEWSLETTER,5018,1011,23.07.2023
1095,16,Video,568,2023-09-14,9,17,5586-1952,VIDEO,5586,1952,14.09.2023
1096,11,SOCIALMEDIA,585,2023-03-09,8,7,7548-3005,SOCIAL MEDIA,7548,3005,09.03.2023
1097,7,Video,1,2024-05-07,11,16,60-14,VIDEO,60,14,07.05.2024
1098,31,blog,16,2024-08-25,16,17,978-150,BLOG,978,150,25.08.2024
1099,28,Newsletter,0,2025-08-07,6,13,314-12,NEWSLETTER,314,12,07.08.2025
1100,37,Socialmedia,0,2025-11-09,6,3,452-11,SOCIAL MEDIA,452,11,09.11.2025
1101,37,NEWSLETTER,117,2024-01-26,2,8,3862-1164,NEWSLETTER,3862,1164,26.01.2024
1102,41,blog,0,2025-09-24,16,12,625-17,BLOG,625,17,24.09.2025
1103,37,Blog,1,2025-06-27,6,18,1656-56,BLOG,1656,56,27.06.2025
1104,33,Video,85,2024-02-18,9,10,5628-537,VIDEO,5628,537,18.02.2024
1105,35,blog,193,2023-05-30,20,7,3374-720,BLOG,3374,720,30.05.2023
1106,22,video,1,2025-06-27,4,8,1390-56,VIDEO,1390,56,27.06.2025
1107,50,SOCIALMEDIA,66,2024-05-10,11,3,2997-364,SOCIAL MEDIA,2997,364,10.05.2024
1108,3,NEWSLETTER,57,2024-07-13,9,12,4811-250,NEWSLETTER,4811,250,13.07.2024
1109,42,Video,126,2024-05-21,2,7,2269-479,VIDEO,2269,479,21.05.2024
1110,19,blog,0,2025-09-23,2,6,497-17,BLOG,497,17,23.09.2025
1111,14,NEWSLETTER,9,2024-12-22,1,8,1562-194,NEWSLETTER,1562,194,22.12.2024
1112,30,newsletter,97,2024-01-22,13,16,3189-904,NEWSLETTER,3189,904,22.01.2024
1113,7,Newsletter,0,2025-10-02,1,17,150-4,NEWSLETTER,150,4,02.10.2025
1114,7,newsletter,64,2024-04-14,4,9,3121-378,NEWSLETTER,3121,378,14.04.2024
1115,29,blog,0,2025-10-12,14,15,465-18,BLOG,465,18,12.10.2025
1116,22,Socialmedia,1261,2023-05-10,2,16,8688-3498,SOCIAL MEDIA,8688,3498,10.05.2023
1117,21,SOCIALMEDIA,0,2025-07-24,10,5,425-25,SOCIAL MEDIA,425,25,24.07.2025
1118,3,Blog,262,2023-10-03,7,20,4734-933,BLOG,4734,933,03.10.2023
1119,38,VIDEO,58,2024-09-30,7,10,3822-536,VIDEO,3822,536,30.09.2024
1120,34,Blog,11,2025-05-07,15,5,1421-139,BLOG,1421,139,07.05.2025
1121,38,newsletter,262,2024-03-10,8,15,4963-928,NEWSLETTER,4963,928,10.03.2024
1122,35,Blog,25,2024-10-19,17,2,1972-334,BLOG,1972,334,19.10.2024
1123,3,NEWSLETTER,0,2025-12-01,11,18,700-30,NEWSLETTER,700,30,01.12.2025
1124,19,Blog,5,2025-03-30,3,5,1273-93,BLOG,1273,93,30.03.2025
1125,35,Video,14,2024-10-24,12,9,2496-107,VIDEO,2496,107,24.10.2024
1126,15,video,706,2023-04-27,1,14,5502-2056,VIDEO,5502,2056,27.04.2023
1127,16,Blog,0,2025-11-11,11,6,62-2,BLOG,62,2,11.11.2025
1128,17,newsletter,506,2023-08-04,17,17,5109-1351,NEWSLETTER,5109,1351,04.08.2023
1129,18,video,259,2023-04-10,4,8,6494-1798,VIDEO,6494,1798,10.04.2023
1130,11,Newsletter,12,2024-08-09,4,2,480-60,NEWSLETTER,480,60,09.08.2024
1131,46,BLOG,60,2023-09-08,4,13,4722-590,BLOG,4722,590,08.09.2023
1132,42,video,5,2024-11-18,19,9,932-130,VIDEO,932,130,18.11.2024
1133,15,Socialmedia,21,2024-02-17,8,7,2030-198,SOCIAL MEDIA,2030,198,17.02.2024
1134,11,NEWSLETTER,6,2025-02-09,1,11,2597-137,NEWSLETTER,2597,137,09.02.2025
1135,19,Socialmedia,1221,2023-02-18,11,18,7362-3069,SOCIAL MEDIA,7362,3069,18.02.2023
1136,41,video,120,2023-01-14,6,20,1022-265,VIDEO,1022,265,14.01.2023
1137,30,video,5,2025-03-27,18,3,2169-141,VIDEO,2169,141,27.03.2025
1138,2,Blog,71,2023-01-25,10,5,1286-214,BLOG,1286,214,25.01.2023
1139,48,video,27,2024-01-10,19,17,1328-230,VIDEO,1328,230,10.01.2024
1140,18,NEWSLETTER,9,2025-04-26,11,20,1222-137,NEWSLETTER,1222,137,26.04.2025
1141,34,Blog,1,2025-03-11,20,13,290-16,BLOG,290,16,11.03.2025
1142,37,Blog,134,2023-06-12,6,4,3523-904,BLOG,3523,904,12.06.2023
1143,9,blog,44,2024-04-29,11,10,2860-731,BLOG,2860,731,29.04.2024
1144,15,BLOG,45,2024-09-11,9,2,1257-233,BLOG,1257,233,11.09.2024
1145,44,VIDEO,0,2025-08-17,14,19,454-7,VIDEO,454,7,17.08.2025
1146,42,blog,10,2024-02-15,10,10,406-82,BLOG,406,82,15.02.2024
1147,38,newsletter,4,2025-07-04,7,3,1182-76,NEWSLETTER,1182,76,04.07.2025
1148,8,Video,47,2023-08-15,2,9,872-148,VIDEO,872,148,15.08.2023
1149,22,Video,9,2025-02-22,17,5,2315-194,VIDEO,2315,194,22.02.2025
1150,13,blog,34,2024-07-25,8,18,1973-440,BLOG,1973,440,25.07.2024
1151,44,Video,150,2024-03-09,13,18,4006-586,VIDEO,4006,586,09.03.2024
1152,17,Video,0,2025-08-15,5,1,725-22,VIDEO,725,22,15.08.2025
1153,19,Video,0,2025-08-18,17,4,194-10,VIDEO,194,10,18.08.2025
1154,16,Socialmedia,63,2024-04-07,15,18,4413-420,SOCIAL MEDIA,4413,420,07.04.2024
1155,40,VIDEO,26,2024-11-19,4,13,1170-166,VIDEO,1170,166,19.11.2024
1156,26,Blog,129,2024-08-04,5,4,4591-872,BLOG,4591,872,04.08.2024
1157,2,BLOG,8,2025-06-11,6,4,1508-104,BLOG,1508,104,11.06.2025
1158,33,SOCIALMEDIA,134,2023-06-03,6,20,3508-610,SOCIAL MEDIA,3508,610,03.06.2023
1159,15,socialmedia,38,2023-02-23,12,13,1708-282,SOCIAL MEDIA,1708,282,23.02.2023
1160,38,Socialmedia,38,2024-11-18,12,5,2315-238,SOCIAL MEDIA,2315,238,18.11.2024
1161,44,socialmedia,4,2025-03-04,6,2,564-55,SOCIAL MEDIA,564,55,04.03.2025
1162,40,Socialmedia,661,2023-04-07,3,5,7705-1923,SOCIAL MEDIA,7705,1923,07.04.2023
1163,27,Blog,46,2023-09-28,15,14,969-141,BLOG,969,141,28.09.2023
1164,15,Newsletter,248,2023-12-25,15,15,4842-988,NEWSLETTER,4842,988,25.12.2023
1165,27,NEWSLETTER,0,2025-11-24,6,6,508-10,NEWSLETTER,508,10,24.11.2025
1166,6,Video,0,2025-10-15,3,11,512-18,VIDEO,512,18,15.10.2025
1167,5,BLOG,14,2024-07-12,3,18,1793-91,BLOG,1793,91,12.07.2024
1168,2,video,70,2024-05-18,3,6,2452-459,VIDEO,2452,459,18.05.2024
1169,41,Video,0,2025-11-19,18,1,128-1,VIDEO,128,1,19.11.2025
1170,24,Blog,2,2025-02-07,6,20,808-73,BLOG,808,73,07.02.2025
1171,10,video,9,2025-06-13,8,9,1625-120,VIDEO,1625,120,13.06.2025
1172,23,Video,15,2024-08-27,3,19,885-163,VIDEO,885,163,27.08.2024
1173,13,BLOG,80,2024-05-10,18,14,4615-930,BLOG,4615,930,10.05.2024
1174,11,socialmedia,480,2023-02-20,3,5,5312-1684,SOCIAL MEDIA,5312,1684,20.02.2023
1175,20,SOCIALMEDIA,155,2024-05-20,10,14,3331-756,SOCIAL MEDIA,3331,756,20.05.2024
1176,47,blog,0,2025-11-09,17,14,27-0,BLOG,27,0,09.11.2025
1177,5,Socialmedia,0,2025-10-24,17,2,687-13,SOCIAL MEDIA,687,13,24.10.2025
1178,39,Socialmedia,1,2025-07-23,1,12,567-21,SOCIAL MEDIA,567,21,23.07.2025
1179,38,Newsletter,0,2025-12-26,11,10,366-6,NEWSLETTER,366,6,26.12.2025
1180,45,Video,88,2024-04-11,1,19,1152-307,VIDEO,1152,307,11.04.2024
1181,13,BLOG,19,2024-11-01,7,12,1677-202,BLOG,1677,202,01.11.2024
1182,32,Blog,266,2023-12-01,20,15,5537-1868,BLOG,5537,1868,01.12.2023
1183,48,Video,0,2025-12-23,6,13,540-23,VIDEO,540,23,23.12.2025
1184,6,video,34,2024-12-31,14,9,2425-368,VIDEO,2425,368,31.12.2024
1185,25,newsletter,73,2023-03-03,10,15,4036-579,NEWSLETTER,4036,579,03.03.2023
1186,28,Newsletter,0,2025-12-04,7,6,897-17,NEWSLETTER,897,17,04.12.2025
1187,50,Newsletter,21,2023-08-13,10,18,880-74,NEWSLETTER,880,74,13.08.2023
1188,20,NEWSLETTER,85,2024-06-12,14,7,2044-457,NEWSLETTER,2044,457,12.06.2024
1189,32,Blog,198,2023-02-02,4,15,9570-1373,BLOG,9570,1373,02.02.2023
1190,30,Blog,0,2025-06-14,13,12,24-1,BLOG,24,1,14.06.2025
1191,33,video,1395,2023-01-09,4,18,8295-3174,VIDEO,8295,3174,09.01.2023
1192,13,video,0,2025-11-03,2,15,22-0,VIDEO,22,0,03.11.2025
1193,28,Socialmedia,172,2023-09-08,11,18,3593-862,SOCIAL MEDIA,3593,862,08.09.2023
1194,17,socialmedia,3,2025-04-09,12,13,672-30,SOCIAL MEDIA,672,30,09.04.2025
1195,29,VIDEO,135,2023-09-14,20,7,4527-787,VIDEO,4527,787,14.09.2023
1196,3,Blog,0,2025-08-24,4,2,243-14,BLOG,243,14,24.08.2025
1197,25,VIDEO,1240,2023-02-20,5,9,8445-2783,VIDEO,8445,2783,20.02.2023
1198,12,NEWSLETTER,65,2024-07-13,7,20,3798-336,NEWSLETTER,3798,336,13.07.2024
1199,34,newsletter,0,2025-12-29,13,15,742-18,NEWSLETTER,742,18,29.12.2025
1200,36,Video,2,2025-04-10,19,15,504-45,VIDEO,504,45,10.04.2025
1201,40,SOCIALMEDIA,155,2023-04-13,20,1,4710-668,SOCIAL MEDIA,4710,668,13.04.2023
1202,34,VIDEO,116,2024-01-04,18,6,3421-406,VIDEO,3421,406,04.01.2024
1203,28,Blog,0,2025-10-04,8,10,562-15,BLOG,562,15,04.10.2025
1204,11,VIDEO,0,2025-09-16,1,8,926-32,VIDEO,926,32,16.09.2025
1205,49,Socialmedia,0,2025-10-18,17,8,361-11,SOCIAL MEDIA,361,11,18.10.2025
1206,26,SOCIALMEDIA,8,2023-12-25,5,20,233-59,SOCIAL MEDIA,233,59,25.12.2023
1207,16,socialmedia,6,2025-02-13,2,19,2388-217,SOCIAL MEDIA,2388,217,13.02.2025
1208,29,Socialmedia,15,2024-05-02,15,20,689-80,SOCIAL MEDIA,689,80,02.05.2024
1209,22,video,92,2023-11-03,11,9,2015-364,VIDEO,2015,364,03.11.2023
1210,4,Video,0,2025-08-07,3,8,247-10,VIDEO,247,10,07.08.2025
1211,4,socialmedia,177,2023-09-20,9,20,3932-525,SOCIAL MEDIA,3932,525,20.09.2023
1212,19,blog,4,2023-12-07,10,16,84-14,BLOG,84,14,07.12.2023
1213,46,NEWSLETTER,11,2024-04-02,16,19,381-69,NEWSLETTER,381,69,02.04.2024
1214,5,Video,106,2023-11-11,13,8,4875-1239,VIDEO,4875,1239,11.11.2023
1215,16,video,32,2024-04-03,14,18,787-148,VIDEO,787,148,03.04.2024
1216,22,Newsletter,20,2024-01-21,14,7,1742-170,NEWSLETTER,1742,170,21.01.2024
1217,39,newsletter,61,2024-07-11,3,16,1420-324,NEWSLETTER,1420,324,11.07.2024
1218,21,VIDEO,779,2023-04-26,11,6,4840-1780,VIDEO,4840,1780,26.04.2023
1219,11,Video,0,2025-10-25,17,8,269-6,VIDEO,269,6,25.10.2025
1220,38,VIDEO,42,2024-12-04,2,2,3170-478,VIDEO,3170,478,04.12.2024
1221,30,Socialmedia,76,2024-08-11,14,4,3298-524,SOCIAL MEDIA,3298,524,11.08.2024
1222,16,Newsletter,61,2024-12-11,5,4,3428-588,NEWSLETTER,3428,588,11.12.2024
1223,2,NEWSLETTER,8,2024-06-30,16,5,539-38,NEWSLETTER,539,38,30.06.2024
1224,24,video,166,2023-07-23,1,1,7066-1061,VIDEO,7066,1061,23.07.2023
1225,48,Blog,205,2023-05-04,2,17,2307-720,BLOG,2307,720,04.05.2023
1226,50,video,0,2025-10-04,15,13,185-6,VIDEO,185,6,04.10.2025
1227,39,Newsletter,1,2025-01-04,16,16,447-37,NEWSLETTER,447,37,04.01.2025
1228,19,BLOG,213,2023-08-31,4,11,6768-846,BLOG,6768,846,31.08.2023
1229,24,socialmedia,261,2023-08-05,7,2,4156-951,SOCIAL MEDIA,4156,951,05.08.2023
1230,38,BLOG,90,2023-06-21,7,1,6509-721,BLOG,6509,721,21.06.2023
1231,48,Blog,0,2025-09-12,11,1,122-5,BLOG,122,5,12.09.2025
1232,3,SOCIALMEDIA,74,2023-11-11,9,15,3594-398,SOCIAL MEDIA,3594,398,11.11.2023
1233,42,SOCIALMEDIA,11,2025-01-28,6,7,2810-167,SOCIAL MEDIA,2810,167,28.01.2025
1234,45,blog,0,2025-09-22,20,11,645-8,BLOG,645,8,22.09.2025
1235,25,Socialmedia,218,2023-04-13,20,1,3374-1521,SOCIAL MEDIA,3374,1521,13.04.2023
1236,39,VIDEO,99,2023-09-19,15,8,3785-714,VIDEO,3785,714,19.09.2023
1237,32,BLOG,3,2025-03-04,2,7,306-28,BLOG,306,28,04.03.2025
1238,6,Socialmedia,187,2023-11-13,11,19,6483-668,SOCIAL MEDIA,6483,668,13.11.2023
1239,46,newsletter,1220,2023-03-10,16,3,7400-3016,NEWSLETTER,7400,3016,10.03.2023
1240,36,SOCIALMEDIA,1,2025-10-05,17,8,669-32,SOCIAL MEDIA,669,32,05.10.2025
1241,26,BLOG,71,2023-10-01,12,2,2646-851,BLOG,2646,851,01.10.2023
1242,12,blog,2,2025-06-10,9,8,538-31,BLOG,538,31,10.06.2025
1243,10,Socialmedia,137,2023-10-29,8,10,6361-951,SOCIAL MEDIA,6361,951,29.10.2023
1244,43,BLOG,39,2024-09-14,6,15,4120-758,BLOG,4120,758,14.09.2024
1245,17,Socialmedia,48,2024-07-31,20,10,4064-367,SOCIAL MEDIA,4064,367,31.07.2024
