JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration
1359,62,15,2023-03-14,HOMEPAGE,Click,217.0
2521,62,15,2025-02-22,PRODUCTPAGE,View,117.0
3672,62,15,2025-12-04,HOMEPAGE,View,231.0
1664,62,16,2024-04-09,PRODUCTPAGE,View,71.0
2844,62,16,2025-10-09,PRODUCTPAGE,View,243.0
3800,62,17,2023-08-04,PRODUCTPAGE,View,46.0
2538,62,17,2025-03-16,HOMEPAGE,Click,226.0
2864,63,2,2023-02-21,HOMEPAGE,Click,233.0
894,63,2,2024-08-20,HOMEPAGE,Click,193.0
2365,63,2,2025-01-24,PRODUCTPAGE,View,56.0
1151,63,3,2023-06-19,HOMEPAGE,View,42.0
389,63,4,2023-04-14,PRODUCTPAGE,View,276.0
3812,63,4,2023-05-27,HOMEPAGE,View,158.0
3228,63,4,2023-09-15,CHECKOUT,Drop-off,117.0
3186,63,4,2025-05-12,HOMEPAGE,Click,180.0
2588,63,5,2025-02-10,HOMEPAGE,View,85.0
1297,63,5,2025-10-01,HOMEPAGE,Click,134.0
2179,63,6,2024-10-01,CHECKOUT,Purchase,122.0
1372,63,7,2023-08-17,HOMEPAGE,View,46.0
210,63,7,2023-09-07,CHECKOUT,Drop-off,190.5
1422,63,7,2023-12-28,PRODUCTPAGE,View,216.0
3811,63,7,2024-05-31,CHECKOUT,Drop-off,12.0
630,63,7,2025-03-14,HOMEPAGE,Click,134.0
2176,63,7,2025-08-02,PRODUCTPAGE,Click,134.0
2992,63,8,2023-09-29,HOMEPAGE,View,136.0
1661,63,11,2023-07-23,PRODUCTPAGE,View,186.0
3831,63,11,2023-11-02,HOMEPAGE,Click,218.0
1717,63,12,2025-04-25,PRODUCTPAGE,View,110.0
277,63,12,2025-10-06,PRODUCTPAGE,View,300.0
3655,63,13,2025-08-07,CHECKOUT,Drop-off,173.25
2882,63,14,2023-03-15,CHECKOUT,Drop-off,211.33333333333334
2403,63,14,2023-08-09,PRODUCTPAGE,Click,274.0
2657,63,14,2023-09-11,HOMEPAGE,View,116.0
981,63,14,2023-10-01,HOMEPAGE,View,292.0
1878,63,14,2023-10-09,CHECKOUT,Purchase,31.0
3808,63,14,2024-02-03,HOMEPAGE,Click,195.0
3582,63,14,2024-10-31,CHECKOUT,Drop-off,171.5
1209,63,14,2025-12-19,HOMEPAGE,Click,235.0
3473,63,15,2023-12-05,PRODUCTPAGE,View,131.0
3661,63,15,2025-02-27,PRODUCTPAGE,Click,25.0
3066,63,15,2025-12-30,HOMEPAGE,View,144.0
3198,63,16,2023-07-30,CHECKOUT,Drop-off,122.5
708,63,16,2023-11-24,HOMEPAGE,Click,145.0
2117,63,16,2023-12-06,HOMEPAGE,Click,29.0
1434,63,16,2024-06-06,CHECKOUT,Drop-off,130.75
649,63,16,2025-12-12,HOMEPAGE,View,24.0
479,63,17,2023-01-17,PRODUCTPAGE,Click,296.0
3007,63,17,2023-04-06,PRODUCTPAGE,View,236.0
1367,63,17,2024-01-12,PRODUCTPAGE,View,39.0
3533,63,17,2024-03-12,HOMEPAGE,Click,279.0
39,63,18,2023-08-10,PRODUCTPAGE,View,233.0
360,63,18,2023-08-28,HOMEPAGE,Click,270.0
241,63,18,2024-06-17,CHECKOUT,Purchase,101.0
2999,63,19,2023-12-04,CHECKOUT,Purchase,21.0
1302,63,20,2024-07-12,HOMEPAGE,View,61.0
3624,63,20,2024-12-15,PRODUCTPAGE,View,77.0
340,63,20,2025-05-22,PRODUCTPAGE,View,98.0
795,64,1,2023-01-13,HOMEPAGE,View,118.0
82,64,2,2025-06-07,HOMEPAGE,Click,261.0
3204,64,4,2025-06-30,HOMEPAGE,View,54.0
2729,64,4,2025-12-09,HOMEPAGE,Click,75.0
1046,64,5,2024-03-09,PRODUCTPAGE,View,271.0
173,64,5,2024-08-28,PRODUCTPAGE,Click,231.0
3605,64,6,2024-09-04,HOMEPAGE,Click,85.0
2330,64,6,2025-02-20,PRODUCTPAGE,Click,251.0
80,64,6,2025-04-06,HOMEPAGE,Click,161.0
3929,64,6,2025-08-06,PRODUCTPAGE,View,55.0
1737,64,7,2025-03-16,PRODUCTPAGE,Click,284.0
1340,64,9,2023-08-19,HOMEPAGE,Click,49.0
3281,64,9,2024-11-30,PRODUCTPAGE,View,71.0
1535,64,9,2025-03-04,HOMEPAGE,View,285.0
2520,64,10,2023-06-22,HOMEPAGE,View,27.0
3921,64,10,2023-09-20,PRODUCTPAGE,Click,251.0
319,64,10,2025-07-17,HOMEPAGE,View,99.0
837,64,10,2025-10-02,HOMEPAGE,Click,233.0
447,64,11,2024-01-15,CHECKOUT,Purchase,65.0
2453,64,11,2025-05-29,HOMEPAGE,View,32.0
1841,64,11,2025-11-22,HOMEPAGE,View,169.0
2449,64,12,2024-09-18,HOMEPAGE,View,239.0
1286,64,12,2024-10-07,HOMEPAGE,View,199.0
2092,64,12,2025-11-17,HOMEPAGE,Click,243.0
2739,64,13,2024-07-23,PRODUCTPAGE,Click,266.0
1457,64,13,2025-12-21,CHECKOUT,Drop-off,85.0
879,64,15,2023-03-20,CHECKOUT,Drop-off,208.25
616,64,16,2023-03-07,CHECKOUT,Purchase,214.0
1,64,18,2024-06-10,CHECKOUT,Drop-off,132.33333333333334
1910,64,18,2025-07-22,HOMEPAGE,View,80.0
2912,64,19,2024-03-08,CHECKOUT,Drop-off,108.0
665,64,19,2025-03-24,HOMEPAGE,View,114.0
3125,64,19,2025-12-04,CHECKOUT,Drop-off,236.5
1565,64,20,2024-02-18,PRODUCTPAGE,Click,226.0
1446,65,2,2025-05-13,HOMEPAGE,View,141.0
511,65,3,2025-05-23,PRODUCTPAGE,View,40.0
1536,65,3,2025-07-03,HOMEPAGE,View,49.0
1373,65,4,2024-01-16,PRODUCTPAGE,View,32.0
1966,65,4,2024-03-26,CHECKOUT,Drop-off,
1710,65,4,2024-08-27,PRODUCTPAGE,View,240.0
1087,65,4,2025-04-07,HOMEPAGE,View,133.0
757,65,4,2025-07-04,HOMEPAGE,View,153.0
3864,65,5,2024-01-06,CHECKOUT,Purchase,249.0
1268,65,6,2023-12-09,PRODUCTPAGE,View,98.0
1817,65,6,2025-05-07,HOMEPAGE,View,278.0
3639,65,7,2025-08-06,PRODUCTPAGE,View,264.0
109,65,7,2025-08-14,CHECKOUT,Drop-off,16.5
3662,65,8,2023-04-12,CHECKOUT,Purchase,81.0
51,65,8,2025-09-29,PRODUCTPAGE,View,272.0
3707,65,10,2023-03-14,PRODUCTPAGE,Click,242.0
2813,65,11,2024-01-11,PRODUCTPAGE,View,186.0
986,65,12,2024-04-13,PRODUCTPAGE,Click,141.0
1250,65,12,2024-04-25,PRODUCTPAGE,View,145.0
3224,65,13,2025-05-12,HOMEPAGE,View,188.0
1460,65,14,2023-03-18,CHECKOUT,Drop-off,90.0
1308,65,14,2025-04-20,CHECKOUT,Purchase,214.0
3496,65,15,2023-04-14,PRODUCTPAGE,Click,186.0
2371,65,15,2023-05-06,CHECKOUT,Purchase,67.0
2283,65,15,2023-08-24,PRODUCTPAGE,View,254.0
1423,65,16,2023-01-02,HOMEPAGE,Click,95.0
1273,65,16,2023-01-19,HOMEPAGE,Click,274.0
351,65,16,2023-06-19,HOMEPAGE,View,18.0
2153,65,16,2024-02-09,PRODUCTPAGE,View,289.0
3563,65,16,2024-10-01,PRODUCTPAGE,View,265.0
3590,65,17,2024-06-19,PRODUCTPAGE,View,110.0
2273,65,18,2023-03-28,PRODUCTPAGE,View,70.0
2320,65,18,2023-04-11,HOMEPAGE,Click,176.0
3577,65,18,2023-04-19,CHECKOUT,Drop-off,108.2
356,65,18,2024-01-26,HOMEPAGE,View,234.0
2465,65,19,2024-06-27,PRODUCTPAGE,View,49.0
3131,65,20,2023-04-04,CHECKOUT,Drop-off,127.6
563,65,20,2023-08-18,PRODUCTPAGE,Click,283.0
1526,65,20,2023-09-14,PRODUCTPAGE,Click,87.0
3485,66,1,2024-02-14,PRODUCTPAGE,View,113.0
1893,66,1,2024-11-28,HOMEPAGE,Click,47.0
1937,66,2,2023-05-06,PRODUCTPAGE,View,225.0
1861,66,2,2023-08-01,HOMEPAGE,View,22.0
1508,66,2,2024-04-29,HOMEPAGE,View,66.0
3381,66,2,2024-12-23,HOMEPAGE,View,137.0
3482,66,3,2023-09-15,PRODUCTPAGE,Drop-off,117.0
1599,66,4,2024-11-21,HOMEPAGE,Click,166.0
1583,66,5,2023-10-07,HOMEPAGE,Click,192.0
1375,66,6,2023-09-02,CHECKOUT,Drop-off,49.0
3846,66,6,2024-04-28,HOMEPAGE,View,156.0
740,66,6,2025-05-03,HOMEPAGE,Click,16.0
1670,66,7,2023-01-12,HOMEPAGE,Click,42.0
2121,66,7,2023-01-26,PRODUCTPAGE,View,282.0
2294,66,7,2025-06-06,PRODUCTPAGE,View,134.0
621,66,8,2023-08-11,HOMEPAGE,View,137.0
1693,66,8,2023-09-03,HOMEPAGE,View,219.0
2758,66,8,2025-10-22,HOMEPAGE,Click,207.0
270,66,9,2023-06-22,CHECKOUT,Purchase,296.0
3006,66,10,2023-07-02,CHECKOUT,Drop-off,168.0
2160,66,10,2025-09-05,HOMEPAGE,View,150.0
2563,66,10,2025-12-06,HOMEPAGE,View,30.0
3625,66,11,2024-06-29,CHECKOUT,Drop-off,221.33333333333334
3729,66,11,2025-10-16,PRODUCTPAGE,View,133.0
2604,66,12,2024-01-12,HOMEPAGE,View,171.0
3389,66,12,2024-10-10,HOMEPAGE,View,14.0
431,66,12,2025-08-30,PRODUCTPAGE,Click,229.0
1987,66,14,2023-06-11,PRODUCTPAGE,Drop-off,244.5
1735,66,14,2024-10-23,CHECKOUT,Drop-off,48.75
527,66,14,2025-06-20,PRODUCTPAGE,View,33.0
222,66,15,2024-03-02,HOMEPAGE,View,227.0
1394,66,16,2024-05-19,PRODUCTPAGE,View,116.0
1974,66,18,2024-01-22,HOMEPAGE,View,76.0
3646,66,18,2024-08-14,PRODUCTPAGE,Click,247.0
3155,66,18,2025-03-12,HOMEPAGE,View,121.0
3109,66,18,2025-08-22,PRODUCTPAGE,View,208.0
1585,66,18,2025-11-23,HOMEPAGE,Click,59.0
3613,66,18,2025-12-06,HOMEPAGE,Click,41.0
2145,66,19,2025-06-01,PRODUCTPAGE,View,207.0
2377,66,20,2023-06-28,CHECKOUT,Purchase,21.0
2613,66,20,2024-04-05,CHECKOUT,Drop-off,187.75
1161,66,20,2024-06-26,PRODUCTPAGE,View,267.0
601,67,1,2024-01-01,PRODUCTPAGE,View,15.0
933,67,1,2024-12-02,PRODUCTPAGE,Click,237.0
3486,67,2,2025-01-07,PRODUCTPAGE,View,108.0
17,67,2,2025-12-11,HOMEPAGE,View,185.0
3678,67,3,2023-05-01,PRODUCTPAGE,Click,96.0
1406,67,3,2024-12-10,HOMEPAGE,View,60.0
2683,67,3,2024-12-28,HOMEPAGE,Click,290.0
780,67,4,2024-01-03,PRODUCTPAGE,Click,131.0
1762,67,4,2024-05-28,HOMEPAGE,Click,259.0
2333,67,6,2024-10-22,PRODUCTPAGE,View,193.0
2211,67,7,2025-04-06,HOMEPAGE,View,34.0
1124,67,7,2025-09-06,CHECKOUT,Purchase,83.0
676,67,8,2023-01-15,PRODUCTPAGE,View,91.0
268,67,8,2025-02-02,HOMEPAGE,View,285.0
2295,67,9,2025-07-04,HOMEPAGE,View,239.0
3903,67,10,2023-09-17,HOMEPAGE,Click,215.0
1916,67,10,2024-01-04,PRODUCTPAGE,Click,85.0
1530,67,10,2024-02-05,HOMEPAGE,View,119.0
644,67,10,2024-05-05,HOMEPAGE,Click,95.0
2170,67,10,2024-09-08,CHECKOUT,Drop-off,
771,67,10,2024-12-11,PRODUCTPAGE,Drop-off,154.66666666666666
32,67,11,2023-09-04,CHECKOUT,Drop-off,126.5
512,67,11,2025-11-04,HOMEPAGE,Click,229.0
1050,67,12,2023-06-22,PRODUCTPAGE,View,72.0
3084,67,12,2024-02-05,HOMEPAGE,View,69.0
1079,67,12,2024-02-10,HOMEPAGE,View,280.0
282,67,12,2024-07-10,HOMEPAGE,View,256.0
1849,67,12,2024-09-04,HOMEPAGE,View,76.0
3782,67,12,2025-02-24,HOMEPAGE,Click,91.0
3408,67,12,2025-06-10,HOMEPAGE,Click,279.0
374,67,13,2023-08-29,PRODUCTPAGE,Click,114.0
666,67,13,2025-03-24,HOMEPAGE,View,172.0
3618,67,14,2023-01-03,PRODUCTPAGE,View,246.0
1489,67,14,2023-03-24,PRODUCTPAGE,View,36.0
3565,67,14,2023-08-15,HOMEPAGE,Click,129.0
3024,67,14,2023-11-24,HOMEPAGE,Click,242.0
3771,67,14,2024-10-27,PRODUCTPAGE,View,129.0
2110,67,14,2025-06-03,PRODUCTPAGE,View,240.0
1771,67,15,2023-01-14,HOMEPAGE,View,209.0
3640,67,15,2024-06-03,PRODUCTPAGE,View,20.0
1875,67,18,2023-08-12,HOMEPAGE,View,220.0
1884,67,18,2024-12-03,HOMEPAGE,View,224.0
125,67,19,2025-06-07,CHECKOUT,Drop-off,185.33333333333334
3304,67,19,2025-11-26,HOMEPAGE,Click,24.0
3931,67,20,2023-06-26,HOMEPAGE,View,205.0
598,68,1,2025-09-26,HOMEPAGE,View,135.0
1338,68,2,2023-01-16,HOMEPAGE,View,161.0
1959,68,2,2023-07-12,PRODUCTPAGE,Click,106.0
105,68,2,2023-11-19,HOMEPAGE,View,80.0
3780,68,2,2024-01-12,CHECKOUT,Purchase,157.0
1207,68,2,2024-04-03,PRODUCTPAGE,Click,299.0
2718,68,2,2025-07-29,PRODUCTPAGE,View,153.0
686,68,4,2024-07-29,HOMEPAGE,View,90.0
3922,68,5,2023-11-13,PRODUCTPAGE,Click,165.0
586,68,5,2024-08-06,HOMEPAGE,View,214.0
1981,68,6,2023-10-06,HOMEPAGE,Click,80.0
2493,68,6,2025-01-06,PRODUCTPAGE,View,291.0
332,68,6,2025-02-26,HOMEPAGE,View,111.0
2723,68,6,2025-07-30,PRODUCTPAGE,View,140.0
878,68,7,2023-06-14,PRODUCTPAGE,View,67.0
1164,68,7,2023-11-24,PRODUCTPAGE,Click,300.0
2315,68,7,2024-08-08,PRODUCTPAGE,View,70.0
3854,68,7,2025-08-16,PRODUCTPAGE,View,205.0
900,68,9,2023-05-01,HOMEPAGE,View,119.0
923,68,9,2023-06-03,HOMEPAGE,Click,288.0
721,68,9,2024-02-14,PRODUCTPAGE,View,163.0
2734,68,9,2024-03-27,PRODUCTPAGE,View,71.0
3792,68,9,2024-06-16,HOMEPAGE,View,28.0
3207,68,9,2025-04-30,PRODUCTPAGE,View,60.0
1546,68,10,2023-08-12,PRODUCTPAGE,Drop-off,130.75
2947,68,10,2023-11-02,HOMEPAGE,View,43.0
1039,68,10,2024-09-09,CHECKOUT,Drop-off,120.33333333333333
1538,68,10,2025-02-19,HOMEPAGE,View,110.0
1605,68,10,2025-05-27,PRODUCTPAGE,View,15.0
593,68,11,2024-01-20,CHECKOUT,Purchase,201.0
2082,68,11,2024-03-06,HOMEPAGE,Click,42.0
346,68,11,2024-06-12,HOMEPAGE,Click,284.0
1237,68,11,2025-04-04,PRODUCTPAGE,View,139.0
761,68,11,2025-08-06,CHECKOUT,Drop-off,159.5
661,68,12,2025-04-26,PRODUCTPAGE,View,149.0
132,68,14,2023-06-17,PRODUCTPAGE,View,56.0
1935,68,14,2024-04-05,PRODUCTPAGE,Click,209.0
3790,68,14,2025-10-18,PRODUCTPAGE,View,15.0
1946,68,15,2024-08-10,PRODUCTPAGE,View,285.0
732,68,16,2023-03-12,PRODUCTPAGE,View,213.0
450,68,16,2023-11-02,PRODUCTPAGE,View,20.0
2005,68,16,2024-04-08,CHECKOUT,Drop-off,
2702,68,17,2024-08-13,PRODUCTPAGE,View,91.0
3700,68,18,2023-09-16,HOMEPAGE,Click,161.0
3283,68,18,2024-05-04,PRODUCTPAGE,View,56.0
3022,68,18,2025-01-31,HOMEPAGE,View,120.0
2936,68,18,2025-06-23,PRODUCTPAGE,Drop-off,
1440,68,18,2025-11-15,PRODUCTPAGE,View,45.0
3740,68,19,2023-01-18,CHECKOUT,Purchase,295.0
1702,68,19,2023-07-30,HOMEPAGE,View,68.0
3575,68,20,2023-08-29,CHECKOUT,Purchase,277.0
845,68,20,2025-08-05,HOMEPAGE,Click,236.0
1519,68,20,2025-09-22,CHECKOUT,Drop-off,202.0
646,68,20,2025-11-04,HOMEPAGE,View,62.0
804,69,1,2024-10-02,PRODUCTPAGE,View,226.0
1947,69,1,2025-02-22,PRODUCTPAGE,View,229.0
1517,69,1,2025-05-17,HOMEPAGE,View,75.0
3686,69,1,2025-11-01,PRODUCTPAGE,View,90.0
2420,69,1,2025-12-08,PRODUCTPAGE,View,166.0
2282,69,2,2023-01-05,HOMEPAGE,View,55.0
3615,69,2,2025-11-20,PRODUCTPAGE,View,166.0
1127,69,3,2024-12-25,HOMEPAGE,Click,277.0
3302,69,4,2023-11-30,CHECKOUT,Drop-off,
2659,69,4,2023-12-01,CHECKOUT,Drop-off,241.0
707,69,4,2024-02-29,HOMEPAGE,Click,199.0
1262,69,4,2024-10-10,CHECKOUT,Drop-off,141.0
1122,69,4,2025-10-03,HOMEPAGE,Click,54.0
2941,69,5,2024-05-21,HOMEPAGE,Click,230.0
2632,69,5,2025-04-29,PRODUCTPAGE,Click,96.0
791,69,5,2025-06-14,HOMEPAGE,View,111.0
574,69,6,2023-10-05,HOMEPAGE,View,56.0
1459,69,6,2024-11-15,CHECKOUT,Drop-off,150.5
2795,69,7,2023-08-10,CHECKOUT,Drop-off,174.0
2903,69,7,2023-11-27,PRODUCTPAGE,View,149.0
2796,69,7,2025-05-25,CHECKOUT,Drop-off,155.0
2366,69,7,2025-10-03,HOMEPAGE,View,116.0
2953,69,8,2023-11-14,CHECKOUT,Drop-off,199.66666666666666
1000,69,8,2023-11-22,HOMEPAGE,Click,272.0
617,69,8,2024-08-21,PRODUCTPAGE,View,228.0
961,69,8,2024-11-19,PRODUCTPAGE,View,278.0
1327,69,8,2024-12-30,HOMEPAGE,View,145.0
2440,69,8,2025-05-09,HOMEPAGE,View,107.0
3466,69,10,2025-04-23,HOMEPAGE,Click,295.0
2840,69,10,2025-05-24,HOMEPAGE,Click,219.0
2406,69,11,2024-01-22,PRODUCTPAGE,View,172.0
3495,69,11,2024-02-21,HOMEPAGE,Click,67.0
3200,69,11,2024-07-23,HOMEPAGE,View,123.0
3546,69,11,2024-10-11,PRODUCTPAGE,Click,197.0
1632,69,11,2025-07-05,PRODUCTPAGE,View,45.0
2599,69,11,2025-11-25,CHECKOUT,Drop-off,135.5
1141,69,12,2024-05-31,HOMEPAGE,View,14.0
853,69,12,2024-11-02,PRODUCTPAGE,View,91.0
3094,69,12,2024-11-22,PRODUCTPAGE,View,101.0
1763,69,14,2023-02-11,CHECKOUT,Purchase,126.0
2579,69,14,2023-12-12,PRODUCTPAGE,Click,224.0
280,69,15,2023-09-17,HOMEPAGE,Click,223.0
2456,69,15,2025-03-21,HOMEPAGE,View,217.0
3749,69,16,2024-06-06,HOMEPAGE,View,163.0
597,69,16,2025-03-24,PRODUCTPAGE,Click,280.0
1563,69,16,2025-09-20,PRODUCTPAGE,View,258.0
1183,69,18,2023-07-23,PRODUCTPAGE,View,200.0
915,69,18,2025-07-16,PRODUCTPAGE,View,276.0
3241,69,20,2023-03-11,HOMEPAGE,View,296.0
3233,69,20,2023-12-19,HOMEPAGE,View,277.0
245,69,20,2024-04-06,PRODUCTPAGE,Click,283.0
492,69,20,2025-05-16,PRODUCTPAGE,View,186.0
61,69,20,2025-07-12,HOMEPAGE,Click,14.0
541,70,1,2023-11-12,CHECKOUT,Purchase,194.0
1707,70,1,2023-12-19,HOMEPAGE,View,137.0
2231,70,2,2023-03-12,HOMEPAGE,View,20.0
2700,70,2,2023-04-27,PRODUCTPAGE,View,199.0
2402,70,2,2023-07-08,PRODUCTPAGE,Click,222.0
2630,70,2,2024-09-10,HOMEPAGE,View,193.0
3701,70,3,2023-02-22,PRODUCTPAGE,Click,205.0
3399,70,3,2023-07-03,CHECKOUT,Drop-off,143.85714285714286
3779,70,3,2023-11-11,PRODUCTPAGE,Click,108.0
765,70,3,2024-05-28,PRODUCTPAGE,View,87.0
2528,70,3,2024-07-29,PRODUCTPAGE,View,25.0
1468,70,4,2024-04-29,PRODUCTPAGE,Drop-off,202.2
2036,70,4,2024-08-12,HOMEPAGE,Click,28.0
1686,70,5,2023-01-14,CHECKOUT,Purchase,33.0
2354,70,5,2023-01-14,HOMEPAGE,Click,276.0
3345,70,5,2025-05-25,CHECKOUT,Drop-off,155.0
3531,70,5,2025-08-04,CHECKOUT,Drop-off,203.0
2665,70,6,2024-04-05,PRODUCTPAGE,Click,300.0
1006,70,6,2024-08-05,PRODUCTPAGE,View,163.0
2463,70,8,2023-07-03,PRODUCTPAGE,View,282.0
2022,70,8,2023-11-13,PRODUCTPAGE,View,77.0
3394,70,8,2025-07-24,PRODUCTPAGE,View,161.0
198,70,8,2025-12-23,HOMEPAGE,View,275.0
3227,70,9,2023-11-10,PRODUCTPAGE,View,144.0
1642,70,10,2023-04-13,HOMEPAGE,View,276.0
2868,70,10,2023-07-03,PRODUCTPAGE,View,81.0
3890,70,11,2024-05-05,PRODUCTPAGE,View,240.0
1579,70,11,2025-11-30,PRODUCTPAGE,Click,230.0
2105,70,12,2025-08-04,HOMEPAGE,View,295.0
2155,70,14,2023-04-24,PRODUCTPAGE,View,126.0
3211,70,14,2025-05-11,CHECKOUT,Drop-off,172.0
1096,70,15,2023-04-04,HOMEPAGE,Click,225.0
2297,70,15,2023-12-18,HOMEPAGE,View,203.0
3149,70,15,2025-06-21,CHECKOUT,Purchase,258.0
3648,70,15,2025-09-18,HOMEPAGE,View,63.0
18,70,15,2025-10-13,HOMEPAGE,View,191.0
1026,70,16,2023-02-14,PRODUCTPAGE,View,109.0
2811,70,16,2025-05-21,PRODUCTPAGE,Click,110.0
2808,70,17,2023-10-05,CHECKOUT,Drop-off,94.6
2769,70,17,2023-10-21,PRODUCTPAGE,Click,56.0
840,70,17,2025-04-10,PRODUCTPAGE,View,231.0
659,70,17,2025-05-20,CHECKOUT,Drop-off,13.0
3893,70,17,2025-09-16,PRODUCTPAGE,View,217.0
3724,70,18,2024-05-19,HOMEPAGE,View,70.0
1608,70,18,2025-02-08,PRODUCTPAGE,Click,233.0
2118,70,19,2024-01-27,HOMEPAGE,View,176.0
3504,70,19,2024-08-23,HOMEPAGE,View,115.0
768,70,19,2025-12-20,CHECKOUT,Drop-off,199.8
3124,70,20,2023-02-23,HOMEPAGE,View,189.0
1080,70,20,2023-03-01,PRODUCTPAGE,View,216.0
2872,71,1,2024-07-13,HOMEPAGE,View,263.0
337,71,1,2024-11-19,HOMEPAGE,Click,94.0
306,71,2,2023-07-14,HOMEPAGE,Click,179.0
1038,71,2,2025-11-05,PRODUCTPAGE,View,208.0
2435,71,3,2025-02-25,PRODUCTPAGE,Click,101.0
2886,71,4,2025-03-13,CHECKOUT,Purchase,165.0
3385,71,6,2024-05-06,HOMEPAGE,View,286.0
1484,71,6,2025-03-05,HOMEPAGE,View,144.0
215,71,7,2024-06-08,CHECKOUT,Drop-off,140.5
3360,71,8,2024-03-05,CHECKOUT,Drop-off,120.33333333333333
2006,71,8,2025-04-22,HOMEPAGE,Click,158.0
253,71,11,2023-01-07,HOMEPAGE,Click,279.0
371,71,11,2023-09-28,PRODUCTPAGE,View,227.0
3489,71,11,2023-10-08,HOMEPAGE,View,26.0
3133,71,11,2025-12-18,HOMEPAGE,Click,265.0
410,71,12,2023-09-13,HOMEPAGE,View,38.0
3139,71,13,2023-08-27,CHECKOUT,Drop-off,218.0
3511,71,13,2024-03-16,HOMEPAGE,Click,99.0
1130,71,13,2025-03-18,HOMEPAGE,Click,231.0
2888,71,14,2024-03-10,CHECKOUT,Drop-off,138.0
3160,71,15,2024-04-27,HOMEPAGE,View,56.0
2987,71,15,2024-06-23,HOMEPAGE,Click,182.0
3358,71,15,2025-09-11,PRODUCTPAGE,View,282.0
1048,71,16,2023-06-09,CHECKOUT,Drop-off,219.0
3884,71,16,2024-04-23,HOMEPAGE,View,44.0
1622,71,16,2025-08-02,CHECKOUT,Drop-off,106.8
2849,71,18,2024-05-11,PRODUCTPAGE,View,198.0
2979,71,18,2024-11-02,PRODUCTPAGE,Click,30.0
3927,71,19,2023-10-10,HOMEPAGE,View,277.0
2426,71,19,2024-05-11,PRODUCTPAGE,View,192.0
2361,71,20,2023-03-20,HOMEPAGE,View,158.0
752,71,20,2024-06-29,HOMEPAGE,View,178.0
1533,71,20,2025-05-05,HOMEPAGE,View,154.0
1623,72,1,2024-11-15,HOMEPAGE,View,120.0
2725,72,1,2025-09-08,HOMEPAGE,View,209.0
2663,72,2,2023-03-15,CHECKOUT,Drop-off,211.33333333333334
3412,72,2,2023-05-24,HOMEPAGE,Click,226.0
3926,72,2,2024-04-06,PRODUCTPAGE,View,266.0
2057,72,2,2024-10-06,HOMEPAGE,Click,240.0
2037,72,2,2025-02-10,HOMEPAGE,View,180.0
1963,72,3,2023-07-30,PRODUCTPAGE,View,94.0
1146,72,3,2025-09-12,PRODUCTPAGE,View,141.0
2237,72,4,2023-05-02,HOMEPAGE,View,52.0
3753,72,4,2024-06-05,PRODUCTPAGE,View,30.0
792,72,4,2024-12-29,HOMEPAGE,View,294.0
2794,72,4,2025-03-22,PRODUCTPAGE,View,282.0
482,72,4,2025-12-14,PRODUCTPAGE,Click,126.0
3762,72,5,2025-10-16,CHECKOUT,Drop-off,145.25
663,72,6,2025-06-16,CHECKOUT,Drop-off,
932,72,7,2025-05-03,HOMEPAGE,Click,98.0
622,72,8,2023-07-19,HOMEPAGE,View,169.0
1691,72,8,2025-11-06,CHECKOUT,Drop-off,245.0
2182,72,9,2023-06-21,HOMEPAGE,View,19.0
1720,72,9,2023-11-09,HOMEPAGE,Click,115.0
2397,72,9,2025-11-08,PRODUCTPAGE,Click,197.0
111,72,12,2023-06-11,HOMEPAGE,View,264.0
1873,72,12,2025-01-21,HOMEPAGE,View,124.0
2706,72,14,2023-02-23,CHECKOUT,Drop-off,232.0
2180,72,14,2023-11-17,HOMEPAGE,Click,106.0
488,72,16,2023-08-21,CHECKOUT,Drop-off,46.0
2943,72,16,2023-10-06,HOMEPAGE,View,264.0
2714,72,18,2023-02-24,HOMEPAGE,Click,221.0
3809,72,19,2023-11-21,PRODUCTPAGE,Drop-off,100.25
1675,72,19,2024-10-03,HOMEPAGE,View,64.0
1709,72,19,2025-02-10,CHECKOUT,Purchase,207.0
226,72,20,2023-06-03,HOMEPAGE,Click,206.0
3522,72,20,2025-06-14,HOMEPAGE,Click,138.0
2002,73,1,2025-11-24,CHECKOUT,Drop-off,278.0
3875,73,3,2023-02-11,HOMEPAGE,Click,74.0
432,73,3,2023-08-22,PRODUCTPAGE,Click,27.0
738,73,3,2025-11-16,PRODUCTPAGE,View,274.0
3651,73,4,2024-08-03,HOMEPAGE,View,249.0
928,73,4,2025-01-19,PRODUCTPAGE,Click,17.0
824,73,4,2025-04-03,PRODUCTPAGE,View,130.0
2293,73,5,2024-06-27,CHECKOUT,Drop-off,49.0
3664,73,5,2025-01-02,PRODUCTPAGE,Click,68.0
2264,73,5,2025-04-13,HOMEPAGE,View,249.0
662,73,6,2023-04-26,PRODUCTPAGE,View,195.0
3440,73,7,2023-01-22,HOMEPAGE,View,34.0
2171,73,7,2023-05-03,CHECKOUT,Drop-off,164.28571428571428
2008,73,7,2024-11-07,PRODUCTPAGE,View,238.0
3390,73,8,2025-09-29,PRODUCTPAGE,View,295.0
2151,73,9,2024-02-18,HOMEPAGE,View,152.0
2133,73,9,2024-05-24,HOMEPAGE,Click,208.0
3201,73,10,2024-07-23,HOMEPAGE,View,116.0
